Date,Ticker,Close
05-17-2017,BTC,1804.45
05-18-2017,BTC,1889.41
05-19-2017,BTC,1972.9
05-20-2017,BTC,2043.42
05-21-2017,BTC,2053.88
05-22-2017,BTC,2109.4
05-23-2017,BTC,2292.7
05-24-2017,BTC,2448.13
05-25-2017,BTC,2366.97
05-26-2017,BTC,2262.36
05-27-2017,BTC,2082.84
05-28-2017,BTC,2219.49
05-29-2017,BTC,2286.27
05-30-2017,BTC,2167.64
05-31-2017,BTC,2329.08
06-01-2017,BTC,2436.04
06-02-2017,BTC,2514.23
06-03-2017,BTC,2562.54
06-04-2017,BTC,2556.41
06-05-2017,BTC,2721.55
06-06-2017,BTC,2903.44
06-07-2017,BTC,2716.06
06-08-2017,BTC,2824.2
06-09-2017,BTC,2817.06
06-10-2017,BTC,2937.45
06-11-2017,BTC,3013.71
06-12-2017,BTC,2701.26
06-13-2017,BTC,2736.19
06-14-2017,BTC,2503.4
06-15-2017,BTC,2444.49
06-16-2017,BTC,2513.81
06-17-2017,BTC,2683.57
06-18-2017,BTC,2577.22
06-19-2017,BTC,2620.14
06-20-2017,BTC,2777.79
06-21-2017,BTC,2717.0
06-22-2017,BTC,2724.91
06-23-2017,BTC,2737.75
06-24-2017,BTC,2618.42
06-25-2017,BTC,2606.86
06-26-2017,BTC,2488.19
06-27-2017,BTC,2531.35
06-28-2017,BTC,2575.44
06-29-2017,BTC,2561.68
06-30-2017,BTC,2490.75
07-01-2017,BTC,2439.82
07-02-2017,BTC,2518.55
07-03-2017,BTC,2576.71
07-04-2017,BTC,2611.0
07-05-2017,BTC,2607.22
07-06-2017,BTC,2612.67
07-07-2017,BTC,2509.22
07-08-2017,BTC,2563.2
07-09-2017,BTC,2519.22
07-10-2017,BTC,2363.52
07-11-2017,BTC,2353.91
07-12-2017,BTC,2387.33
07-13-2017,BTC,2364.32
07-14-2017,BTC,2228.73
07-15-2017,BTC,2033.29
07-16-2017,BTC,1927.1
07-17-2017,BTC,2181.29
07-18-2017,BTC,2303.89
07-19-2017,BTC,2274.62
07-20-2017,BTC,2766.83
07-21-2017,BTC,2658.07
07-22-2017,BTC,2802.35
07-23-2017,BTC,2731.6
07-24-2017,BTC,2751.35
07-25-2017,BTC,2563.75
07-26-2017,BTC,2507.39
07-27-2017,BTC,2649.44
07-28-2017,BTC,2798.83
07-29-2017,BTC,2720.1
07-30-2017,BTC,2740.32
07-31-2017,BTC,2871.37
08-01-2017,BTC,2737.76
08-02-2017,BTC,2697.85
08-03-2017,BTC,2777.37
08-04-2017,BTC,2845.9
08-05-2017,BTC,3237.07
08-06-2017,BTC,3189.73
08-07-2017,BTC,3356.71
08-08-2017,BTC,3410.45
08-09-2017,BTC,3330.9
08-10-2017,BTC,3367.91
08-11-2017,BTC,3562.59
08-12-2017,BTC,3800.14
08-13-2017,BTC,4023.25
08-14-2017,BTC,4175.7
08-15-2017,BTC,4149.31
08-16-2017,BTC,4262.56
08-17-2017,BTC,4286.92
08-18-2017,BTC,4097.69
08-19-2017,BTC,4115.21
08-20-2017,BTC,4001.23
08-21-2017,BTC,3935.23
08-22-2017,BTC,4008.42
08-23-2017,BTC,4069.08
08-24-2017,BTC,4167.29
08-25-2017,BTC,4199.89
08-26-2017,BTC,4123.51
08-27-2017,BTC,4116.47
08-28-2017,BTC,4216.24
08-29-2017,BTC,4394.06
08-30-2017,BTC,4553.81
08-31-2017,BTC,4702.94
09-01-2017,BTC,4863.19
09-02-2017,BTC,4556.6
09-03-2017,BTC,4632.46
09-04-2017,BTC,4317.19
09-05-2017,BTC,4447.88
09-06-2017,BTC,4592.25
09-07-2017,BTC,4584.82
09-08-2017,BTC,4285.21
09-09-2017,BTC,4245.61
09-10-2017,BTC,4132.66
09-11-2017,BTC,4164.98
09-12-2017,BTC,4130.96
09-13-2017,BTC,3883.65
09-14-2017,BTC,3100.67
09-15-2017,BTC,3587.94
09-16-2017,BTC,3606.28
09-17-2017,BTC,3553.43
09-18-2017,BTC,4012.29
09-19-2017,BTC,3898.93
09-20-2017,BTC,3858.02
09-21-2017,BTC,3628.06
09-22-2017,BTC,3622.18
09-23-2017,BTC,3763.41
09-24-2017,BTC,3672.31
09-25-2017,BTC,3866.71
09-26-2017,BTC,3852.94
09-27-2017,BTC,4134.21
09-28-2017,BTC,4134.88
09-29-2017,BTC,4130.42
09-30-2017,BTC,4297.79
10-01-2017,BTC,4347.58
10-02-2017,BTC,4383.33
10-03-2017,BTC,4319.07
10-04-2017,BTC,4231.46
10-05-2017,BTC,4290.38
10-06-2017,BTC,4347.55
10-07-2017,BTC,4405.02
10-08-2017,BTC,4562.32
10-09-2017,BTC,4758.72
10-10-2017,BTC,4769.48
10-11-2017,BTC,4807.93
10-12-2017,BTC,5331.62
10-13-2017,BTC,5610.49
10-14-2017,BTC,5679.22
10-15-2017,BTC,5684.05
10-16-2017,BTC,5728.93
10-17-2017,BTC,5643.86
10-18-2017,BTC,5592.78
10-19-2017,BTC,5696.38
10-20-2017,BTC,5952.77
